,washer dryer
2011-04-30 08:29:00-04:00,0.0
2011-04-30 08:30:00-04:00,0.0
2011-04-30 08:31:00-04:00,0.0
2011-04-30 08:32:00-04:00,0.0
2011-04-30 08:33:00-04:00,0.25
2011-04-30 08:34:00-04:00,0.9375
2011-04-30 08:35:00-04:00,1.0
2011-04-30 08:36:00-04:00,0.625
2011-04-30 08:37:00-04:00,0.9375
2011-04-30 08:38:00-04:00,1.0
2011-04-30 08:39:00-04:00,0.8125
2011-04-30 08:40:00-04:00,0.73333335
2011-04-30 08:41:00-04:00,0.625
2011-04-30 08:42:00-04:00,1.0
2011-04-30 08:43:00-04:00,0.8125
2011-04-30 08:44:00-04:00,0.625
2011-04-30 08:45:00-04:00,0.75
2011-04-30 08:46:00-04:00,0.93333334
2011-04-30 08:47:00-04:00,1.0
2011-04-30 08:48:00-04:00,0.5625
2011-04-30 08:49:00-04:00,0.5
2011-04-30 08:50:00-04:00,0.5625
2011-04-30 08:51:00-04:00,0.4375
2011-04-30 08:52:00-04:00,0.6666667
2011-04-30 08:53:00-04:00,0.0
2011-04-30 08:54:00-04:00,0.0
2011-04-30 08:55:00-04:00,0.0
2011-04-30 08:56:00-04:00,0.0
2011-04-30 08:57:00-04:00,0.0
2011-04-30 08:58:00-04:00,0.0
2011-04-30 08:59:00-04:00,0.0
2011-04-30 09:00:00-04:00,0.0
2011-04-30 09:01:00-04:00,0.0
2011-04-30 09:02:00-04:00,0.0
2011-04-30 09:03:00-04:00,0.0
2011-04-30 09:04:00-04:00,0.0
2011-04-30 09:05:00-04:00,0.0
2011-04-30 09:06:00-04:00,0.0
2011-04-30 09:07:00-04:00,0.0
2011-04-30 09:08:00-04:00,0.0
2011-04-30 09:09:00-04:00,0.0
2011-04-30 09:10:00-04:00,0.0
2011-04-30 09:11:00-04:00,0.0
2011-04-30 09:12:00-04:00,0.0
2011-04-30 09:13:00-04:00,0.0
2011-04-30 09:14:00-04:00,0.0
2011-04-30 09:15:00-04:00,0.0
2011-04-30 09:16:00-04:00,0.0
2011-04-30 09:17:00-04:00,0.0
2011-04-30 09:18:00-04:00,0.0
2011-04-30 09:19:00-04:00,0.0
2011-04-30 09:20:00-04:00,0.0
2011-04-30 09:21:00-04:00,0.0
2011-04-30 09:22:00-04:00,0.0
2011-04-30 09:23:00-04:00,0.0
2011-04-30 09:24:00-04:00,0.0
2011-04-30 09:25:00-04:00,0.0
2011-04-30 09:26:00-04:00,0.0
2011-04-30 09:27:00-04:00,0.0
2011-04-30 09:28:00-04:00,0.0
2011-04-30 09:29:00-04:00,0.0
2011-04-30 09:30:00-04:00,0.0
2011-04-30 09:31:00-04:00,0.0
2011-04-30 09:32:00-04:00,0.0
2011-04-30 09:33:00-04:00,0.0
2011-04-30 09:34:00-04:00,0.0
2011-04-30 09:35:00-04:00,0.0
2011-04-30 09:36:00-04:00,0.0
2011-04-30 09:37:00-04:00,0.0
2011-04-30 09:38:00-04:00,0.0
2011-04-30 09:39:00-04:00,0.0
2011-04-30 09:40:00-04:00,0.0
2011-04-30 09:41:00-04:00,0.0
2011-04-30 09:42:00-04:00,0.0
2011-04-30 09:43:00-04:00,0.0
2011-04-30 09:44:00-04:00,0.0
2011-04-30 09:45:00-04:00,0.06666667
2011-04-30 09:46:00-04:00,0.0
2011-04-30 09:47:00-04:00,0.0
2011-04-30 09:48:00-04:00,0.0
2011-04-30 09:49:00-04:00,0.0
2011-04-30 09:50:00-04:00,0.0
2011-04-30 09:51:00-04:00,0.0
2011-04-30 09:52:00-04:00,0.0
2011-04-30 09:53:00-04:00,0.0
2011-04-30 09:54:00-04:00,0.0
2011-04-30 09:55:00-04:00,0.0
2011-04-30 09:56:00-04:00,0.0
2011-04-30 09:57:00-04:00,0.0
2011-04-30 09:58:00-04:00,0.0
2011-04-30 09:59:00-04:00,0.0
2011-04-30 10:00:00-04:00,0.0
2011-04-30 10:01:00-04:00,0.0
2011-04-30 10:02:00-04:00,0.0
2011-04-30 10:03:00-04:00,0.0
2011-04-30 10:04:00-04:00,0.0
2011-04-30 10:05:00-04:00,0.0
2011-04-30 10:06:00-04:00,0.0
2011-04-30 10:07:00-04:00,0.0
2011-04-30 10:08:00-04:00,0.0
2011-04-30 10:09:00-04:00,0.0
2011-04-30 10:10:00-04:00,0.0
2011-04-30 10:11:00-04:00,0.0
2011-04-30 10:12:00-04:00,0.0
2011-04-30 10:13:00-04:00,0.0
2011-04-30 10:14:00-04:00,0.0
2011-04-30 10:15:00-04:00,0.0
2011-04-30 10:16:00-04:00,0.0
2011-04-30 10:17:00-04:00,0.0
2011-04-30 10:18:00-04:00,0.0
2011-04-30 10:19:00-04:00,0.0
2011-04-30 10:20:00-04:00,0.0
2011-04-30 10:21:00-04:00,0.0
2011-04-30 10:22:00-04:00,0.0
2011-04-30 10:23:00-04:00,0.0
2011-04-30 10:24:00-04:00,0.0
2011-04-30 10:25:00-04:00,0.0
2011-04-30 10:26:00-04:00,0.0
2011-04-30 10:27:00-04:00,0.0
2011-04-30 10:28:00-04:00,0.0
2011-04-30 10:29:00-04:00,0.0
2011-04-30 10:30:00-04:00,0.0
2011-04-30 10:31:00-04:00,0.0
2011-04-30 10:32:00-04:00,0.0
2011-04-30 10:33:00-04:00,0.0
2011-04-30 10:34:00-04:00,0.0
2011-04-30 10:35:00-04:00,0.0
2011-04-30 10:36:00-04:00,0.0
2011-04-30 10:37:00-04:00,0.0
2011-04-30 10:38:00-04:00,0.0
2011-04-30 10:39:00-04:00,0.0
2011-04-30 10:40:00-04:00,0.0
2011-04-30 10:41:00-04:00,0.0
2011-04-30 10:42:00-04:00,0.0
2011-04-30 10:43:00-04:00,0.0
2011-04-30 10:44:00-04:00,0.0
2011-04-30 10:45:00-04:00,0.0
2011-04-30 10:46:00-04:00,0.0
2011-04-30 10:47:00-04:00,0.0
2011-04-30 10:48:00-04:00,0.0
2011-04-30 10:49:00-04:00,0.0
2011-04-30 10:50:00-04:00,0.0
2011-04-30 10:51:00-04:00,0.0
2011-04-30 10:52:00-04:00,0.0
2011-04-30 10:53:00-04:00,0.0
2011-04-30 10:54:00-04:00,0.0
2011-04-30 10:55:00-04:00,0.0
2011-04-30 10:56:00-04:00,0.0
2011-04-30 10:57:00-04:00,0.0
2011-04-30 10:58:00-04:00,0.0
2011-04-30 10:59:00-04:00,0.0
2011-04-30 11:00:00-04:00,0.0
2011-04-30 11:01:00-04:00,0.0
2011-04-30 11:02:00-04:00,0.0
2011-04-30 11:03:00-04:00,0.0
2011-04-30 11:04:00-04:00,0.0
2011-04-30 11:05:00-04:00,0.0
2011-04-30 11:06:00-04:00,0.0
2011-04-30 11:07:00-04:00,0.0
2011-04-30 11:08:00-04:00,0.0
2011-04-30 11:09:00-04:00,0.0
2011-04-30 11:10:00-04:00,0.0
2011-04-30 11:11:00-04:00,0.0
2011-04-30 11:12:00-04:00,0.0
2011-04-30 11:13:00-04:00,0.0
2011-04-30 11:14:00-04:00,0.0
2011-04-30 11:15:00-04:00,0.0
2011-04-30 11:16:00-04:00,0.0
2011-04-30 11:17:00-04:00,0.0
2011-04-30 11:18:00-04:00,0.0
2011-04-30 11:19:00-04:00,3.75
2011-04-30 11:20:00-04:00,6.0
2011-04-30 11:21:00-04:00,6.0
2011-04-30 11:22:00-04:00,5.875
2011-04-30 11:23:00-04:00,5.866667
2011-04-30 11:24:00-04:00,5.75
2011-04-30 11:25:00-04:00,140.93333
2011-04-30 11:26:00-04:00,512.875
2011-04-30 11:27:00-04:00,490.33334
2011-04-30 11:28:00-04:00,472.0
2011-04-30 11:29:00-04:00,438.4
2011-04-30 11:30:00-04:00,465.13333
2011-04-30 11:31:00-04:00,447.0
2011-04-30 11:32:00-04:00,447.6875
2011-04-30 11:33:00-04:00,438.5
2011-04-30 11:34:00-04:00,433.73334
2011-04-30 11:35:00-04:00,381.5
2011-04-30 11:36:00-04:00,523.3125
2011-04-30 11:37:00-04:00,462.4375
2011-04-30 11:38:00-04:00,420.5625
2011-04-30 11:39:00-04:00,267.8
2011-04-30 11:40:00-04:00,8.0
2011-04-30 11:41:00-04:00,5.5625
2011-04-30 11:42:00-04:00,5.9375
2011-04-30 11:43:00-04:00,5.75
2011-04-30 11:44:00-04:00,413.0625
2011-04-30 11:45:00-04:00,441.93332
2011-04-30 11:46:00-04:00,436.75
2011-04-30 11:47:00-04:00,477.0
2011-04-30 11:48:00-04:00,422.75
2011-04-30 11:49:00-04:00,366.625
2011-04-30 11:50:00-04:00,386.875
2011-04-30 11:51:00-04:00,0.13333334
2011-04-30 11:52:00-04:00,0.0
2011-04-30 11:53:00-04:00,0.0
2011-04-30 11:54:00-04:00,0.0
2011-04-30 11:55:00-04:00,0.0
2011-04-30 11:56:00-04:00,0.0
2011-04-30 11:57:00-04:00,0.0
2011-04-30 11:58:00-04:00,0.0
2011-04-30 11:59:00-04:00,0.0
2011-04-30 12:00:00-04:00,0.0
2011-04-30 12:01:00-04:00,0.0
2011-04-30 12:02:00-04:00,0.0
2011-04-30 12:03:00-04:00,0.0
2011-04-30 12:04:00-04:00,0.0
2011-04-30 12:05:00-04:00,0.0
2011-04-30 12:06:00-04:00,0.0
2011-04-30 12:07:00-04:00,0.0
2011-04-30 12:08:00-04:00,0.0
2011-04-30 12:09:00-04:00,0.0
2011-04-30 12:10:00-04:00,0.0
2011-04-30 12:11:00-04:00,0.0
2011-04-30 12:12:00-04:00,0.0
2011-04-30 12:13:00-04:00,0.0
2011-04-30 12:14:00-04:00,0.0
2011-04-30 12:15:00-04:00,0.0
2011-04-30 12:16:00-04:00,0.0
2011-04-30 12:17:00-04:00,0.0
2011-04-30 12:18:00-04:00,0.0
2011-04-30 12:19:00-04:00,0.0
2011-04-30 12:20:00-04:00,0.0
2011-04-30 12:21:00-04:00,0.0
2011-04-30 12:22:00-04:00,0.0
2011-04-30 12:23:00-04:00,0.0
2011-04-30 12:24:00-04:00,0.0
2011-04-30 12:25:00-04:00,0.0
2011-04-30 12:26:00-04:00,0.0
2011-04-30 12:27:00-04:00,0.0
2011-04-30 12:28:00-04:00,0.0
2011-04-30 12:29:00-04:00,0.0
2011-04-30 12:30:00-04:00,0.0
2011-04-30 12:31:00-04:00,0.0
2011-04-30 12:32:00-04:00,0.0
2011-04-30 12:33:00-04:00,0.0
2011-04-30 12:34:00-04:00,0.06666667
2011-04-30 12:35:00-04:00,2050.7812
2011-04-30 12:36:00-04:00,2668.5312
2011-04-30 12:37:00-04:00,2340.7188
2011-04-30 12:38:00-04:00,2663.0625
2011-04-30 12:39:00-04:00,2664.4375
2011-04-30 12:40:00-04:00,2676.5312
2011-04-30 12:41:00-04:00,2675.7144
2011-04-30 12:42:00-04:00,2382.4375
2011-04-30 12:43:00-04:00,2055.7334
2011-04-30 12:44:00-04:00,3129.875
2011-04-30 12:45:00-04:00,3110.4688
2011-04-30 12:46:00-04:00,3115.1875
2011-04-30 12:47:00-04:00,1296.1562
2011-04-30 12:48:00-04:00,3094.9668
2011-04-30 12:49:00-04:00,3050.5625
2011-04-30 12:50:00-04:00,2093.3125
2011-04-30 12:51:00-04:00,2798.4668
2011-04-30 12:52:00-04:00,3079.9062
2011-04-30 12:53:00-04:00,2993.8438
2011-04-30 12:54:00-04:00,1471.6562
2011-04-30 12:55:00-04:00,3094.7812
2011-04-30 12:56:00-04:00,3084.8
2011-04-30 12:57:00-04:00,1249.125
2011-04-30 12:58:00-04:00,2653.6562
2011-04-30 12:59:00-04:00,2670.1875
2011-04-30 13:00:00-04:00,1194.1562
2011-04-30 13:01:00-04:00,2686.0312
2011-04-30 13:02:00-04:00,3076.0332
2011-04-30 13:03:00-04:00,1550.9688
2011-04-30 13:04:00-04:00,3202.6875
2011-04-30 13:05:00-04:00,3126.0938
2011-04-30 13:06:00-04:00,1264.5
2011-04-30 13:07:00-04:00,3055.7812
2011-04-30 13:08:00-04:00,2522.9688
2011-04-30 13:09:00-04:00,1651.3334
2011-04-30 13:10:00-04:00,2670.0
2011-04-30 13:11:00-04:00,1000.46875
2011-04-30 13:12:00-04:00,0.0
2011-04-30 13:13:00-04:00,0.0
2011-04-30 13:14:00-04:00,1992.3334
2011-04-30 13:15:00-04:00,2674.375
2011-04-30 13:16:00-04:00,2671.3333
2011-04-30 13:17:00-04:00,0.15625
2011-04-30 13:18:00-04:00,0.0
2011-04-30 13:19:00-04:00,0.0
2011-04-30 13:20:00-04:00,0.0
2011-04-30 13:21:00-04:00,2387.8125
2011-04-30 13:22:00-04:00,2670.6667
2011-04-30 13:23:00-04:00,355.83334
2011-04-30 13:24:00-04:00,0.0
2011-04-30 13:25:00-04:00,0.0
2011-04-30 13:26:00-04:00,0.0
2011-04-30 13:27:00-04:00,512.1875
2011-04-30 13:28:00-04:00,2683.9285
2011-04-30 13:29:00-04:00,1957.5
2011-04-30 13:30:00-04:00,0.0
2011-04-30 13:31:00-04:00,0.0
2011-04-30 13:32:00-04:00,0.0
2011-04-30 13:33:00-04:00,0.0
2011-04-30 13:34:00-04:00,0.0
2011-04-30 13:35:00-04:00,0.0
2011-04-30 13:36:00-04:00,0.0
2011-04-30 13:37:00-04:00,0.0
2011-04-30 13:38:00-04:00,0.0
2011-04-30 13:39:00-04:00,0.0
2011-04-30 13:40:00-04:00,0.0
2011-04-30 13:41:00-04:00,0.0
2011-04-30 13:42:00-04:00,0.0
2011-04-30 13:43:00-04:00,0.0
2011-04-30 13:44:00-04:00,0.0
2011-04-30 13:45:00-04:00,0.0
2011-04-30 13:46:00-04:00,0.0
2011-04-30 13:47:00-04:00,0.0
2011-04-30 13:48:00-04:00,0.0
2011-04-30 13:49:00-04:00,696.40625
2011-04-30 13:50:00-04:00,2679.6667
2011-04-30 13:51:00-04:00,2673.8333
2011-04-30 13:52:00-04:00,2671.9644
2011-04-30 13:53:00-04:00,2666.1667
2011-04-30 13:54:00-04:00,2667.6
2011-04-30 13:55:00-04:00,1025.75
2011-04-30 13:56:00-04:00,2686.6667
2011-04-30 13:57:00-04:00,3054.625
2011-04-30 13:58:00-04:00,1868.6666
2011-04-30 13:59:00-04:00,2966.7188
2011-04-30 14:00:00-04:00,3097.2812
2011-04-30 14:01:00-04:00,2744.0667
2011-04-30 14:02:00-04:00,1954.1562
2011-04-30 14:03:00-04:00,3116.2812
2011-04-30 14:04:00-04:00,3112.1665
2011-04-30 14:05:00-04:00,1339.0
2011-04-30 14:06:00-04:00,3115.6562
2011-04-30 14:07:00-04:00,2918.3125
2011-04-30 14:08:00-04:00,1495.3667
2011-04-30 14:09:00-04:00,3152.0667
2011-04-30 14:10:00-04:00,3087.1562
2011-04-30 14:11:00-04:00,1497.4
2011-04-30 14:12:00-04:00,2804.6333
2011-04-30 14:13:00-04:00,2676.9375
2011-04-30 14:14:00-04:00,1207.0312
2011-04-30 14:15:00-04:00,3001.8333
2011-04-30 14:16:00-04:00,3089.4333
2011-04-30 14:17:00-04:00,1875.7188
2011-04-30 14:18:00-04:00,3106.625
2011-04-30 14:19:00-04:00,3033.8333
2011-04-30 14:20:00-04:00,1099.9667
2011-04-30 14:21:00-04:00,3048.9062
2011-04-30 14:22:00-04:00,2243.2812
2011-04-30 14:23:00-04:00,1644.1666
2011-04-30 14:24:00-04:00,2657.3438
2011-04-30 14:25:00-04:00,1993.75
2011-04-30 14:26:00-04:00,1627.3334
2011-04-30 14:27:00-04:00,2660.1562
2011-04-30 14:28:00-04:00,1163.5938
2011-04-30 14:29:00-04:00,2520.8333
2011-04-30 14:30:00-04:00,2658.125
2011-04-30 14:31:00-04:00,866.71875
2011-04-30 14:32:00-04:00,2665.5
2011-04-30 14:33:00-04:00,1167.3438
2011-04-30 14:34:00-04:00,2349.5312
2011-04-30 14:35:00-04:00,2133.3333
2011-04-30 14:36:00-04:00,1881.7188
2011-04-30 14:37:00-04:00,2168.125
2011-04-30 14:38:00-04:00,1629.0
2011-04-30 14:39:00-04:00,2667.5
2011-04-30 14:40:00-04:00,632.3333
2011-04-30 14:41:00-04:00,2660.8333
2011-04-30 14:42:00-04:00,1189.0625
2011-04-30 14:43:00-04:00,2672.5
2011-04-30 14:44:00-04:00,1083.1666
2011-04-30 14:45:00-04:00,2676.1667
2011-04-30 14:46:00-04:00,1416.5
2011-04-30 14:47:00-04:00,2155.3333
2011-04-30 14:48:00-04:00,2279.8215
2011-04-30 14:49:00-04:00,1459.6666
2011-04-30 14:50:00-04:00,333.125
2011-04-30 14:51:00-04:00,0.0
2011-04-30 14:52:00-04:00,0.0
2011-04-30 14:53:00-04:00,2175.6667
2011-04-30 14:54:00-04:00,2660.0
2011-04-30 14:55:00-04:00,2479.8333
2011-04-30 14:56:00-04:00,1021.40625
2011-04-30 14:57:00-04:00,1064.6666
2011-04-30 14:58:00-04:00,0.0
2011-04-30 14:59:00-04:00,0.0
2011-04-30 15:00:00-04:00,211.96428
2011-04-30 15:01:00-04:00,2685.0
2011-04-30 15:02:00-04:00,2663.5938
2011-04-30 15:03:00-04:00,1771.1666
2011-04-30 15:04:00-04:00,1100.1666
2011-04-30 15:05:00-04:00,0.0
2011-04-30 15:06:00-04:00,0.0
2011-04-30 15:07:00-04:00,0.0
2011-04-30 15:08:00-04:00,0.0
2011-04-30 15:09:00-04:00,0.0
2011-04-30 15:10:00-04:00,0.0
2011-04-30 15:11:00-04:00,0.0
2011-04-30 15:12:00-04:00,0.0
2011-04-30 15:13:00-04:00,0.0
2011-04-30 15:14:00-04:00,0.0
2011-04-30 15:15:00-04:00,0.0
2011-04-30 15:16:00-04:00,0.0
2011-04-30 15:17:00-04:00,0.0
2011-04-30 15:18:00-04:00,0.0
2011-04-30 15:19:00-04:00,0.0
2011-04-30 15:20:00-04:00,0.0
2011-04-30 15:21:00-04:00,0.0
2011-04-30 15:22:00-04:00,0.0
2011-04-30 15:23:00-04:00,0.0
2011-04-30 15:24:00-04:00,0.0
2011-04-30 15:25:00-04:00,0.0
2011-04-30 15:26:00-04:00,0.0
2011-04-30 15:27:00-04:00,0.0
2011-04-30 15:28:00-04:00,0.0
2011-04-30 15:29:00-04:00,700.625
2011-04-30 15:30:00-04:00,2678.4375
2011-04-30 15:31:00-04:00,2664.1667
2011-04-30 15:32:00-04:00,1500.4688
2011-04-30 15:33:00-04:00,0.0
2011-04-30 15:34:00-04:00,533.125
2011-04-30 15:35:00-04:00,2679.0
2011-04-30 15:36:00-04:00,0.0
2011-04-30 15:37:00-04:00,0.0
2011-04-30 15:38:00-04:00,930.6667
2011-04-30 15:39:00-04:00,2173.4375
2011-04-30 15:40:00-04:00,0.0
2011-04-30 15:41:00-04:00,0.0
2011-04-30 15:42:00-04:00,1116.1666
2011-04-30 15:43:00-04:00,1788.1666
2011-04-30 15:44:00-04:00,0.0
2011-04-30 15:45:00-04:00,0.0
2011-04-30 15:46:00-04:00,1271.8334
2011-04-30 15:47:00-04:00,1608.1666
2011-04-30 15:48:00-04:00,0.0
2011-04-30 15:49:00-04:00,0.0
2011-04-30 15:50:00-04:00,1543.75
2011-04-30 15:51:00-04:00,1431.6666
2011-04-30 15:52:00-04:00,0.0
2011-04-30 15:53:00-04:00,0.0
2011-04-30 15:54:00-04:00,1067.6562
2011-04-30 15:55:00-04:00,1968.6666
2011-04-30 15:56:00-04:00,0.0
2011-04-30 15:57:00-04:00,0.0
2011-04-30 15:58:00-04:00,0.0
2011-04-30 15:59:00-04:00,0.0
2011-04-30 16:00:00-04:00,0.0
2011-04-30 16:01:00-04:00,0.0
2011-04-30 16:02:00-04:00,0.0
2011-04-30 16:03:00-04:00,0.0
2011-04-30 16:04:00-04:00,0.0
2011-04-30 16:05:00-04:00,0.0
2011-04-30 16:06:00-04:00,0.0
2011-04-30 16:07:00-04:00,0.0
2011-04-30 16:08:00-04:00,0.0
2011-04-30 16:09:00-04:00,0.0
2011-04-30 16:10:00-04:00,0.0
2011-04-30 16:11:00-04:00,0.0
2011-04-30 16:12:00-04:00,0.0
2011-04-30 16:13:00-04:00,0.0
2011-04-30 16:14:00-04:00,0.0
2011-04-30 16:15:00-04:00,0.0
2011-04-30 16:16:00-04:00,0.0
2011-04-30 16:17:00-04:00,0.0
2011-04-30 16:18:00-04:00,0.0
2011-04-30 16:19:00-04:00,0.0
2011-04-30 16:20:00-04:00,0.0
2011-04-30 16:21:00-04:00,0.0
2011-04-30 16:22:00-04:00,0.0
2011-04-30 16:23:00-04:00,0.0
2011-04-30 16:24:00-04:00,0.0
2011-04-30 16:25:00-04:00,0.0
2011-04-30 16:26:00-04:00,0.0
2011-04-30 16:27:00-04:00,0.0
2011-04-30 16:28:00-04:00,0.0
2011-04-30 16:29:00-04:00,0.0
2011-04-30 16:30:00-04:00,0.0
2011-04-30 16:31:00-04:00,0.0
2011-04-30 16:32:00-04:00,0.0
2011-04-30 16:33:00-04:00,0.0
2011-04-30 16:34:00-04:00,0.0
2011-04-30 16:35:00-04:00,0.0625
2011-04-30 16:36:00-04:00,0.0
2011-04-30 16:37:00-04:00,0.0
2011-04-30 16:38:00-04:00,0.0
2011-04-30 16:39:00-04:00,0.0
2011-04-30 16:40:00-04:00,0.0
2011-04-30 16:41:00-04:00,0.0
2011-04-30 16:42:00-04:00,0.0
2011-04-30 16:43:00-04:00,0.75
2011-04-30 16:44:00-04:00,6.0
2011-04-30 16:45:00-04:00,5.875
2011-04-30 16:46:00-04:00,5.8125
2011-04-30 16:47:00-04:00,5.625
2011-04-30 16:48:00-04:00,5.5333333
2011-04-30 16:49:00-04:00,5.375
2011-04-30 16:50:00-04:00,486.8125
2011-04-30 16:51:00-04:00,459.5625
2011-04-30 16:52:00-04:00,441.4375
2011-04-30 16:53:00-04:00,454.375
2011-04-30 16:54:00-04:00,434.2
2011-04-30 16:55:00-04:00,435.8125
2011-04-30 16:56:00-04:00,430.6
2011-04-30 16:57:00-04:00,440.625
2011-04-30 16:58:00-04:00,429.5
2011-04-30 16:59:00-04:00,418.375
2011-04-30 17:00:00-04:00,378.125
2011-04-30 17:01:00-04:00,505.8125
2011-04-30 17:02:00-04:00,467.5625
2011-04-30 17:03:00-04:00,431.46667
2011-04-30 17:04:00-04:00,384.125
2011-04-30 17:05:00-04:00,8.8125
2011-04-30 17:06:00-04:00,5.9375
2011-04-30 17:07:00-04:00,6.0
2011-04-30 17:08:00-04:00,6.0
2011-04-30 17:09:00-04:00,229.46666
2011-04-30 17:10:00-04:00,433.9375
2011-04-30 17:11:00-04:00,418.375
2011-04-30 17:12:00-04:00,480.625
2011-04-30 17:13:00-04:00,438.26666
2011-04-30 17:14:00-04:00,399.0625
2011-04-30 17:15:00-04:00,386.6875
2011-04-30 17:16:00-04:00,125.125
2011-04-30 17:17:00-04:00,0.0
2011-04-30 17:18:00-04:00,0.0
2011-04-30 17:19:00-04:00,0.0
2011-04-30 17:20:00-04:00,0.0
2011-04-30 17:21:00-04:00,0.0
2011-04-30 17:22:00-04:00,0.0
2011-04-30 17:23:00-04:00,0.0
2011-04-30 17:24:00-04:00,0.0
2011-04-30 17:25:00-04:00,0.0
2011-04-30 17:26:00-04:00,0.0
2011-04-30 17:27:00-04:00,0.0
2011-04-30 17:28:00-04:00,0.06666667
2011-04-30 17:29:00-04:00,0.0
2011-04-30 17:30:00-04:00,0.0
2011-04-30 17:31:00-04:00,0.0
2011-04-30 17:32:00-04:00,0.0
2011-04-30 17:33:00-04:00,0.0
2011-04-30 17:34:00-04:00,0.0
2011-04-30 17:35:00-04:00,0.0
2011-04-30 17:36:00-04:00,0.0
2011-04-30 17:37:00-04:00,0.0
2011-04-30 17:38:00-04:00,0.0
2011-04-30 17:39:00-04:00,0.0
2011-04-30 17:40:00-04:00,0.0
2011-04-30 17:41:00-04:00,0.0
2011-04-30 17:42:00-04:00,0.0
2011-04-30 17:43:00-04:00,0.0
2011-04-30 17:44:00-04:00,0.0
2011-04-30 17:45:00-04:00,0.0
2011-04-30 17:46:00-04:00,0.0
2011-04-30 17:47:00-04:00,0.0
2011-04-30 17:48:00-04:00,0.0
2011-04-30 17:49:00-04:00,0.0
2011-04-30 17:50:00-04:00,0.0
2011-04-30 17:51:00-04:00,0.0
2011-04-30 17:52:00-04:00,0.0
2011-04-30 17:53:00-04:00,0.0
2011-04-30 17:54:00-04:00,0.0
2011-04-30 17:55:00-04:00,0.06666667
2011-04-30 17:56:00-04:00,0.0
2011-04-30 17:57:00-04:00,0.0
2011-04-30 17:58:00-04:00,0.0
2011-04-30 17:59:00-04:00,0.0
2011-04-30 18:00:00-04:00,0.06666667
2011-04-30 18:01:00-04:00,0.0
2011-04-30 18:02:00-04:00,0.0
2011-04-30 18:03:00-04:00,0.0
2011-04-30 18:04:00-04:00,0.0
2011-04-30 18:05:00-04:00,0.0
2011-04-30 18:06:00-04:00,0.0
2011-04-30 18:07:00-04:00,0.0
2011-04-30 18:08:00-04:00,0.0
2011-04-30 18:09:00-04:00,0.0
2011-04-30 18:10:00-04:00,0.0
2011-04-30 18:11:00-04:00,0.0
2011-04-30 18:12:00-04:00,0.0
2011-04-30 18:13:00-04:00,0.0
2011-04-30 18:14:00-04:00,0.0625
2011-04-30 18:15:00-04:00,0.0
2011-04-30 18:16:00-04:00,0.0
2011-04-30 18:17:00-04:00,0.0
2011-04-30 18:18:00-04:00,0.0
2011-04-30 18:19:00-04:00,0.0
2011-04-30 18:20:00-04:00,0.0
2011-04-30 18:21:00-04:00,0.0
2011-04-30 18:22:00-04:00,0.0
2011-04-30 18:23:00-04:00,0.0
2011-04-30 18:24:00-04:00,0.0
2011-04-30 18:25:00-04:00,0.0
2011-04-30 18:26:00-04:00,0.0
2011-04-30 18:27:00-04:00,0.0
2011-04-30 18:28:00-04:00,0.0
2011-04-30 18:29:00-04:00,0.0
2011-04-30 18:30:00-04:00,0.0
2011-04-30 18:31:00-04:00,0.06666667
2011-04-30 18:32:00-04:00,0.0
2011-04-30 18:33:00-04:00,0.0
2011-04-30 18:34:00-04:00,0.0
2011-04-30 18:35:00-04:00,0.0
2011-04-30 18:36:00-04:00,0.0
2011-04-30 18:37:00-04:00,0.0
2011-04-30 18:38:00-04:00,0.0
2011-04-30 18:39:00-04:00,0.0
2011-04-30 18:40:00-04:00,0.0
2011-04-30 18:41:00-04:00,0.0
2011-04-30 18:42:00-04:00,0.0
2011-04-30 18:43:00-04:00,0.0
2011-04-30 18:44:00-04:00,0.0
2011-04-30 18:45:00-04:00,0.0
2011-04-30 18:46:00-04:00,0.0
2011-04-30 18:47:00-04:00,0.0
2011-04-30 18:48:00-04:00,0.0
2011-04-30 18:49:00-04:00,0.0
2011-04-30 18:50:00-04:00,0.0
2011-04-30 18:51:00-04:00,0.0
2011-04-30 18:52:00-04:00,0.0
2011-04-30 18:53:00-04:00,0.0
2011-04-30 18:54:00-04:00,0.0
2011-04-30 18:55:00-04:00,0.0
2011-04-30 18:56:00-04:00,0.0
2011-04-30 18:57:00-04:00,0.0
2011-04-30 18:58:00-04:00,0.0
2011-04-30 18:59:00-04:00,0.0
2011-04-30 19:00:00-04:00,0.0
2011-04-30 19:01:00-04:00,0.0
2011-04-30 19:02:00-04:00,0.0
2011-04-30 19:03:00-04:00,0.0
2011-04-30 19:04:00-04:00,0.0
2011-04-30 19:05:00-04:00,0.0
2011-04-30 19:06:00-04:00,0.0
2011-04-30 19:07:00-04:00,0.0
2011-04-30 19:08:00-04:00,0.0
2011-04-30 19:09:00-04:00,0.0
2011-04-30 19:10:00-04:00,0.0
2011-04-30 19:11:00-04:00,0.0
2011-04-30 19:12:00-04:00,0.0
2011-04-30 19:13:00-04:00,0.0
2011-04-30 19:14:00-04:00,0.15625
2011-04-30 19:15:00-04:00,0.0
2011-04-30 19:16:00-04:00,0.0
2011-04-30 19:17:00-04:00,0.0
2011-04-30 19:18:00-04:00,0.0
2011-04-30 19:19:00-04:00,0.0
2011-04-30 19:20:00-04:00,0.0
